t,f,r,p,y,dr,dp,dy,gt_x,gt_y,gt_z,gt_r,gt_p,gt_y,
6.24175,0.231015,-0.0381427,0.0222079,-0.0293172,-0.00303535,-0.0014522,-1.04083e-17,-0.428839,1.37749,0.268365,0.0117975,0.034296,-0.0108105,
6.25312,0.231169,-0.0375173,0.0238441,-0.0293172,0.000625386,0.00163617,3.46945e-18,-0.429963,1.37673,0.270417,0.0106981,0.0325342,-0.0103257,
6.26162,0.231172,-0.0375362,0.0242801,-0.0293172,-1.88866e-05,0.000436041,3.46945e-18,-0.430246,1.37648,0.270818,0.0107954,0.0330861,-0.0107817,
6.27197,0.231497,-0.0375579,0.024282,-0.0293172,-2.17332e-05,1.84245e-06,3.46945e-18,-0.430246,1.37648,0.270818,0.0107954,0.0330861,-0.0107817,
6.2926,0.232152,-0.0366591,0.0234189,-0.0293172,0.000898874,-0.000863113,-1.04083e-17,-0.433195,1.37429,0.276557,0.00939142,0.028474,-0.0104463,
6.2952,0.231876,-0.0366231,0.0251676,-0.0293172,3.59644e-05,0.00174877,6.93889e-18,-0.433195,1.37429,0.276557,0.00939142,0.028474,-0.0104463,
6.3026,0.232123,-0.0366389,0.0251703,-0.0293172,-1.58126e-05,2.64451e-06,-3.46945e-18,-0.433955,1.37362,0.278071,0.00877383,0.0297849,-0.0112659,
6.31737,0.23235,-0.0366202,0.0249176,-0.0293172,1.87438e-05,-0.000252729,0,-0.434949,1.37301,0.279584,0.0122108,0.0373917,-0.0118389,
6.32317,0.23225,-0.0364375,0.0237184,-0.0293172,0.000182702,-0.0011992,0,-0.435549,1.37241,0.281235,0.00924599,0.03031,-0.0112329,
6.33273,0.232354,-0.0357246,0.0257653,-0.0293172,0.000712808,0.00204696,3.46945e-18,-0.436343,1.37183,0.282815,0.00893563,0.0303913,-0.010778,
6.34333,0.232523,-0.0357351,0.0258886,-0.0293172,-1.04473e-05,0.000123225,-3.46945e-18,-0.43726,1.37113,0.284215,0.0102006,0.0371621,-0.0110426,
6.35387,0.232444,-0.0392192,0.0211919,-0.0293172,-0.0034841,-0.00469662,-3.46945e-18,-0.437944,1.37047,0.28593,0.00806847,0.034835,-0.0103302,
